,_id,lat,lng,name,oficina_principal,totalOffices
0,5d231e0ae0aeedf6e06cd897,40.738567,-73.987199,SpaBooker,"{'type': 'Point', 'coordinates': [-73.987199, 40.738567]}",1.0
1,5d231e0ae0aeedf6e06cbdd7,40.739341,-73.988357,HealthiNation,"{'type': 'Point', 'coordinates': [-73.988357, 40.739341]}",1.0
2,5d231e0ae0aeedf6e06cb8aa,40.737721,-73.987725,Special Ops Media,"{'type': 'Point', 'coordinates': [-73.987725, 40.737721]}",1.0
3,5d231e0ae0aeedf6e06ce298,40.7401544,-73.9867417,Mashable,"{'type': 'Point', 'coordinates': [-73.9867417, 40.7401544]}",1.0
4,5d231e0ae0aeedf6e06ccbbd,40.740207,-73.987002,Return Path,"{'type': 'Point', 'coordinates': [-73.987002, 40.740207]}",1.0
5,5d231e0ae0aeedf6e06cb602,40.739794,-73.985878,Phreesia,"{'type': 'Point', 'coordinates': [-73.985878, 40.739794]}",1.0
6,5d231e0ae0aeedf6e06cd66e,40.7376483,-73.988315,manageME7,"{'type': 'Point', 'coordinates': [-73.988315, 40.7376483]}",1.0
7,5d231e0ae0aeedf6e06cc3f6,40.740512,-73.987794,Gust,"{'type': 'Point', 'coordinates': [-73.987794, 40.740512]}",2.0
8,5d231e0ae0aeedf6e06cc661,40.740512,-73.987794,Gust,"{'type': 'Point', 'coordinates': [-73.987794, 40.740512]}",2.0
9,5d231e0ae0aeedf6e06cc8c1,40.740512,-73.987794,Voice123,"{'type': 'Point', 'coordinates': [-73.987794, 40.740512]}",1.0
10,5d231e0ae0aeedf6e06cd42f,40.740512,-73.987794,Comixology,"{'type': 'Point', 'coordinates': [-73.987794, 40.740512]}",1.0
11,5d231e0ae0aeedf6e06cd78c,40.740512,-73.987794,PerformLine,"{'type': 'Point', 'coordinates': [-73.987794, 40.740512]}",3.0
12,5d231e0ae0aeedf6e06cb810,40.740348,-73.985777,FeedBackFX,"{'type': 'Point', 'coordinates': [-73.985777, 40.740348]}",1.0
13,5d231e0ae0aeedf6e06cda3f,40.7391853,-73.9897456,HD Cloud,"{'type': 'Point', 'coordinates': [-73.9897456, 40.7391853]}",1.0
14,5d231e0ae0aeedf6e06cb371,40.737136,-73.987973,BustedTees,"{'type': 'Point', 'coordinates': [-73.987973, 40.737136]}",1.0
15,5d231e0ae0aeedf6e06cb364,40.740231,-73.985433,BeliefNet,"{'type': 'Point', 'coordinates': [-73.985433, 40.740231]}",1.0
16,5d231e0ae0aeedf6e06ccaa8,40.740145,-73.985207,"RGA Advisors, LLC","{'type': 'Point', 'coordinates': [-73.985207, 40.740145]}",2.0
17,5d231e0ae0aeedf6e06cc32a,40.739867,-73.990024,YellowSpaces,"{'type': 'Point', 'coordinates': [-73.990024, 40.739867]}",1.0
18,5d231e0ae0aeedf6e06ccf63,40.739867,-73.990024,Modelinia,"{'type': 'Point', 'coordinates': [-73.990024, 40.739867]}",1.0
19,5d231e0ae0aeedf6e06cc595,40.739867,-73.990024,YellowSpaces,"{'type': 'Point', 'coordinates': [-73.990024, 40.739867]}",1.0
20,5d231e0ae0aeedf6e06cbf91,40.736796,-73.988339,CashEdge,"{'type': 'Point', 'coordinates': [-73.988339, 40.736796]}",3.0
21,5d231e0ae0aeedf6e06cb0be,40.740251,-73.990004,SelectMinds,"{'type': 'Point', 'coordinates': [-73.990004, 40.740251]}",1.0
22,5d231e0ae0aeedf6e06cb7e7,40.73906,-73.990911,Business Insider,"{'type': 'Point', 'coordinates': [-73.990911, 40.73906]}",1.0
23,5d231e0ae0aeedf6e06cdc88,40.73998,-73.9907472,Breakaway Communications,"{'type': 'Point', 'coordinates': [-73.9907472, 40.73998]}",3.0
24,5d231e0ae0aeedf6e06cbcf6,40.737363,-73.983665,MissGift,"{'type': 'Point', 'coordinates': [-73.983665, 40.737363]}",1.0
25,5d231e0ae0aeedf6e06cd0b5,40.737216,-73.990947,Robotgalaxy,"{'type': 'Point', 'coordinates': [-73.990947, 40.737216]}",1.0
26,5d231e0ae0aeedf6e06cb27d,40.741266,-73.990753,eXelate,"{'type': 'Point', 'coordinates': [-73.990753, 40.741266]}",6.0
27,5d231e0ae0aeedf6e06cd054,40.738954,-73.992,Proclivity Systems,"{'type': 'Point', 'coordinates': [-73.992, 40.738954]}",1.0
28,5d231e0ae0aeedf6e06cd15a,40.7382749,-73.9919538,NHA Media,"{'type': 'Point', 'coordinates': [-73.9919538, 40.7382749]}",1.0
29,5d231e0ae0aeedf6e06cb7da,40.735327,-73.988469,Digital Railroad,"{'type': 'Point', 'coordinates': [-73.988469, 40.735327]}",1.0
30,5d231e0ae0aeedf6e06cb1cf,40.7413559,-73.9912208,Clickable,"{'type': 'Point', 'coordinates': [-73.9912208, 40.7413559]}",2.0
31,5d231e0ae0aeedf6e06cbbc1,40.741356,-73.991222,HitTail,"{'type': 'Point', 'coordinates': [-73.991222, 40.741356]}",1.0
32,5d231e0ae0aeedf6e06cc3f8,40.741276,-73.991561,Panjiva,"{'type': 'Point', 'coordinates': [-73.991561, 40.741276]}",2.0
33,5d231e0ae0aeedf6e06cc663,40.741276,-73.991561,Panjiva,"{'type': 'Point', 'coordinates': [-73.991561, 40.741276]}",2.0
34,5d231e0ae0aeedf6e06cd2b8,40.7421061,-73.9909181,LetMeGo,"{'type': 'Point', 'coordinates': [-73.9909181, 40.7421061]}",2.0
35,5d231e0ae0aeedf6e06cdcf5,40.7395876,-73.9928423,FanFeedr,"{'type': 'Point', 'coordinates': [-73.9928423, 40.7395876]}",1.0
36,5d231e0ae0aeedf6e06cb5c9,40.738832,-73.981534,PayLoadz,"{'type': 'Point', 'coordinates': [-73.981534, 40.738832]}",1.0
37,5d231e0ae0aeedf6e06cccb8,40.740672,-73.992632,NOM,"{'type': 'Point', 'coordinates': [-73.992632, 40.740672]}",2.0
38,5d231e0ae0aeedf6e06cb828,40.73993,-73.9930489,Cellufun,"{'type': 'Point', 'coordinates': [-73.9930489, 40.73993]}",1.0
39,5d231e0ae0aeedf6e06cca4b,40.740941,-73.992609,Buzzr,"{'type': 'Point', 'coordinates': [-73.992609, 40.740941]}",1.0
40,5d231e0ae0aeedf6e06cd493,40.7429533,-73.9844611,TRAFFIQ,"{'type': 'Point', 'coordinates': [-73.9844611, 40.7429533]}",1.0
41,5d231e0ae0aeedf6e06cb1ff,40.740337,-73.993127,Empressr,"{'type': 'Point', 'coordinates': [-73.993127, 40.740337]}",1.0
42,5d231e0ae0aeedf6e06cd2c3,40.7391656,-73.9934067,Web Foundation,"{'type': 'Point', 'coordinates': [-73.9934067, 40.7391656]}",1.0
43,5d231e0ae0aeedf6e06cdb61,40.743616,-73.9880796,Bluewolf,"{'type': 'Point', 'coordinates': [-73.9880796, 40.743616]}",5.0
44,5d231e0ae0aeedf6e06cd563,40.743616,-73.9880796,Milabra,"{'type': 'Point', 'coordinates': [-73.9880796, 40.743616]}",1.0
45,5d231e0ae0aeedf6e06cbc43,40.740162,-73.993367,Dotmenu,"{'type': 'Point', 'coordinates': [-73.993367, 40.740162]}",1.0
46,5d231e0ae0aeedf6e06cc652,40.740441,-73.993376,ShopWiki,"{'type': 'Point', 'coordinates': [-73.993376, 40.740441]}",1.0
47,5d231e0ae0aeedf6e06cc3e7,40.740441,-73.993376,ShopWiki,"{'type': 'Point', 'coordinates': [-73.993376, 40.740441]}",1.0
48,5d231e0ae0aeedf6e06cb331,40.742459,-73.9918126,Yodle,"{'type': 'Point', 'coordinates': [-73.9918126, 40.742459]}",5.0
49,5d231e0ae0aeedf6e06cbde6,40.741557,-73.981829,Flow TV,"{'type': 'Point', 'coordinates': [-73.981829, 40.741557]}",1.0
50,5d231e0ae0aeedf6e06cc27a,40.741179,-73.993182,Hunch,"{'type': 'Point', 'coordinates': [-73.993182, 40.741179]}",1.0
51,5d231e0ae0aeedf6e06ccbe3,40.743165,-73.990853,Aditall,"{'type': 'Point', 'coordinates': [-73.990853, 40.743165]}",1.0
52,5d231e0ae0aeedf6e06cdd45,40.743877,-73.98618,[212]Media,"{'type': 'Point', 'coordinates': [-73.98618, 40.743877]}",1.0
53,5d231e0ae0aeedf6e06cdd44,40.743877,-73.98618,Saavn,"{'type': 'Point', 'coordinates': [-73.98618, 40.743877]}",1.0
54,5d231e0ae0aeedf6e06cb804,40.738395,-73.993906,Dimestore Media,"{'type': 'Point', 'coordinates': [-73.993906, 40.738395]}",1.0
55,5d231e0ae0aeedf6e06cd319,40.7438356,-73.9890149,Ticketpredator,"{'type': 'Point', 'coordinates': [-73.9890149, 40.7438356]}",1.0
56,5d231e0ae0aeedf6e06ce43f,40.7439449,-73.9855424,FremantleMedia Ventures,"{'type': 'Point', 'coordinates': [-73.9855424, 40.7439449]}",1.0
57,5d231e0ae0aeedf6e06cb079,40.736416,-73.993302,Forbes,"{'type': 'Point', 'coordinates': [-73.993302, 40.736416]}",1.0
58,5d231e0ae0aeedf6e06cb53b,40.743662,-73.984268,MediaTrust,"{'type': 'Point', 'coordinates': [-73.984268, 40.743662]}",1.0
59,5d231e0ae0aeedf6e06cc386,40.74385,-73.98458,myJambi,"{'type': 'Point', 'coordinates': [-73.98458, 40.74385]}",1.0
60,5d231e0ae0aeedf6e06cc5f1,40.74385,-73.98458,myJambi,"{'type': 'Point', 'coordinates': [-73.98458, 40.74385]}",1.0
61,5d231e0ae0aeedf6e06cb9c5,40.744402,-73.987949,BeenVerified,"{'type': 'Point', 'coordinates': [-73.987949, 40.744402]}",1.0
62,5d231e0ae0aeedf6e06ccbce,40.744201,-73.989505,ZepFrog Corp,"{'type': 'Point', 'coordinates': [-73.989505, 40.744201]}",1.0
63,5d231e0ae0aeedf6e06cb158,40.7445343,-73.9874008,BBE,"{'type': 'Point', 'coordinates': [-73.9874008, 40.7445343]}",1.0
64,5d231e0ae0aeedf6e06cb6ab,40.743808,-73.983626,Next New Networks,"{'type': 'Point', 'coordinates': [-73.983626, 40.743808]}",1.0
65,5d231e0ae0aeedf6e06cb259,40.743808,-73.983626,Davidville,"{'type': 'Point', 'coordinates': [-73.983626, 40.743808]}",1.0
66,5d231e0ae0aeedf6e06cb258,40.743808,-73.983626,Tumblr,"{'type': 'Point', 'coordinates': [-73.983626, 40.743808]}",1.0
67,5d231e0ae0aeedf6e06ccbc6,40.744618,-73.987764,Yipit,"{'type': 'Point', 'coordinates': [-73.987764, 40.744618]}",1.0
68,5d231e0ae0aeedf6e06cd91f,40.744618,-73.987764,IntheGlo,"{'type': 'Point', 'coordinates': [-73.987764, 40.744618]}",1.0
69,5d231e0ae0aeedf6e06cbded,40.744034,-73.991034,Gameloft,"{'type': 'Point', 'coordinates': [-73.991034, 40.744034]}",1.0
70,5d231e0ae0aeedf6e06cc80a,40.733928,-73.991334,Buzzd,"{'type': 'Point', 'coordinates': [-73.991334, 40.733928]}",1.0
71,5d231e0ae0aeedf6e06cca9c,40.744594,-73.989698,For Your Imagination,"{'type': 'Point', 'coordinates': [-73.989698, 40.744594]}",1.0
72,5d231e0ae0aeedf6e06cd1db,40.740976,-73.9947229,Infor,"{'type': 'Point', 'coordinates': [-73.9947229, 40.740976]}",1.0
73,5d231e0ae0aeedf6e06cb8db,40.737778,-73.979508,Someecards,"{'type': 'Point', 'coordinates': [-73.979508, 40.737778]}",1.0
74,5d231e0ae0aeedf6e06ce0ae,40.744697,-73.989947,Zemoga,"{'type': 'Point', 'coordinates': [-73.989947, 40.744697]}",4.0
75,5d231e0ae0aeedf6e06cd99b,40.73343,-73.990967,Chartbeat,"{'type': 'Point', 'coordinates': [-73.990967, 40.73343]}",1.0
76,5d231e0ae0aeedf6e06cdb1a,40.738495,-73.9954473,Oyster Digital Media,"{'type': 'Point', 'coordinates': [-73.9954473, 40.738495]}",1.0
77,5d231e0ae0aeedf6e06cb813,40.7384997,-73.9954585,Bonobos,"{'type': 'Point', 'coordinates': [-73.9954585, 40.7384997]}",1.0
78,5d231e0ae0aeedf6e06ccbc7,40.7451545,-73.9869549,Next Jump,"{'type': 'Point', 'coordinates': [-73.9869549, 40.7451545]}",1.0
79,5d231e0ae0aeedf6e06cb56d,40.744639,-73.983963,Inform Technologies,"{'type': 'Point', 'coordinates': [-73.983963, 40.744639]}",1.0
80,5d231e0ae0aeedf6e06cb559,40.7431477,-73.9934288,8coupons,"{'type': 'Point', 'coordinates': [-73.9934288, 40.7431477]}",1.0
81,5d231e0ae0aeedf6e06cb4a2,40.744837,-73.983843,stickK,"{'type': 'Point', 'coordinates': [-73.983843, 40.744837]}",1.0
82,5d231e0ae0aeedf6e06cbe80,40.743563,-73.993274,Lolz,"{'type': 'Point', 'coordinates': [-73.993274, 40.743563]}",1.0
83,5d231e0ae0aeedf6e06cba98,40.743563,-73.993274,Subway Crush,"{'type': 'Point', 'coordinates': [-73.993274, 40.743563]}",1.0
84,5d231e0ae0aeedf6e06ce2f8,40.7450497,-73.9900984,StyleCaster,"{'type': 'Point', 'coordinates': [-73.9900984, 40.7450497]}",1.0
85,5d231e0ae0aeedf6e06cd666,40.733201,-73.991535,HItviews,"{'type': 'Point', 'coordinates': [-73.991535, 40.733201]}",2.0
86,5d231e0ae0aeedf6e06cbf1b,40.7368158,-73.9955426,OkCupid,"{'type': 'Point', 'coordinates': [-73.9955426, 40.7368158]}",1.0
87,5d231e0ae0aeedf6e06cb781,40.734722,-73.994078,Reprise Media,"{'type': 'Point', 'coordinates': [-73.994078, 40.734722]}",2.0
88,5d231e0ae0aeedf6e06cdc41,40.733242,-73.991877,Navatar Group,"{'type': 'Point', 'coordinates': [-73.991877, 40.733242]}",2.0
89,5d231e0ae0aeedf6e06cbc09,40.733386,-73.992189,Socialight,"{'type': 'Point', 'coordinates': [-73.992189, 40.733386]}",1.0
90,5d231e0ae0aeedf6e06cdb55,40.7322535,-73.9874105,FledgeWing,"{'type': 'Point', 'coordinates': [-73.9874105, 40.7322535]}",1.0
91,5d231e0ae0aeedf6e06cba8b,40.732525,-73.990076,Tabbery,"{'type': 'Point', 'coordinates': [-73.990076, 40.732525]}",1.0
92,5d231e0ae0aeedf6e06cc05b,40.745003,-73.983229,Urgent Career,"{'type': 'Point', 'coordinates': [-73.983229, 40.745003]}",1.0
93,5d231e0ae0aeedf6e06ccea8,40.745534,-73.990033,CyberSynchs,"{'type': 'Point', 'coordinates': [-73.990033, 40.745534]}",1.0
94,5d231e0ae0aeedf6e06cb217,40.745216,-73.982807,Mimeo,"{'type': 'Point', 'coordinates': [-73.982807, 40.745216]}",1.0
95,5d231e0ae0aeedf6e06cb142,40.733276,-73.9932793,MIVA,"{'type': 'Point', 'coordinates': [-73.9932793, 40.733276]}",1.0
96,5d231e0ae0aeedf6e06cbdbd,40.733276,-73.9932793,Ziki,"{'type': 'Point', 'coordinates': [-73.9932793, 40.733276]}",1.0
97,5d231e0ae0aeedf6e06ce11e,40.745454,-73.991674,YCD Multimedia,"{'type': 'Point', 'coordinates': [-73.991674, 40.745454]}",3.0
98,5d231e0ae0aeedf6e06cb722,40.732748,-73.992607,Monitor110,"{'type': 'Point', 'coordinates': [-73.992607, 40.732748]}",1.0
99,5d231e0ae0aeedf6e06cd721,40.7454971,-73.9826042,Imaginova,"{'type': 'Point', 'coordinates': [-73.9826042, 40.7454971]}",1.0
100,5d231e0ae0aeedf6e06cbb6b,40.7455068,-73.982624,[x+1],"{'type': 'Point', 'coordinates': [-73.982624, 40.7455068]}",1.0
101,5d231e0ae0aeedf6e06cd2d7,40.7455068,-73.982624,[x+1],"{'type': 'Point', 'coordinates': [-73.982624, 40.7455068]}",1.0
102,5d231e0ae0aeedf6e06cc141,40.744943,-73.993179,GEN ART,"{'type': 'Point', 'coordinates': [-73.993179, 40.744943]}",1.0
103,5d231e0ae0aeedf6e06cc5da,40.731392,-73.9884,GoldMic,"{'type': 'Point', 'coordinates': [-73.9884, 40.731392]}",1.0
104,5d231e0ae0aeedf6e06cc36f,40.731392,-73.9884,GoldMic,"{'type': 'Point', 'coordinates': [-73.9884, 40.731392]}",1.0
105,5d231e0ae0aeedf6e06cbc4e,40.731392,-73.9884,Guru's Feet,"{'type': 'Point', 'coordinates': [-73.9884, 40.731392]}",1.0
106,5d231e0ae0aeedf6e06cbe88,40.731392,-73.9884,ListensToYou,"{'type': 'Point', 'coordinates': [-73.9884, 40.731392]}",1.0
107,5d231e0ae0aeedf6e06cbb4b,40.7455579,-73.9823449,findingDulcinea,"{'type': 'Point', 'coordinates': [-73.9823449, 40.7455579]}",1.0
108,5d231e0ae0aeedf6e06cbffb,40.746368,-73.983972,Xandros,"{'type': 'Point', 'coordinates': [-73.983972, 40.746368]}",7.0
109,5d231e0ae0aeedf6e06cc83f,40.7457865,-73.9822265,NFL,"{'type': 'Point', 'coordinates': [-73.9822265, 40.7457865]}",1.0
110,5d231e0ae0aeedf6e06cdb2a,40.746417,-73.983171,Catchafire,"{'type': 'Point', 'coordinates': [-73.983171, 40.746417]}",1.0
111,5d231e0ae0aeedf6e06cb5d3,40.74632,-73.982607,Right Media,"{'type': 'Point', 'coordinates': [-73.982607, 40.74632]}",1.0
112,5d231e0ae0aeedf6e06cc2b7,40.746332,-73.982596,Conductor,"{'type': 'Point', 'coordinates': [-73.982596, 40.746332]}",1.0
113,5d231e0ae0aeedf6e06cb65b,40.746883,-73.983969,Tripology,"{'type': 'Point', 'coordinates': [-73.983969, 40.746883]}",1.0
114,5d231e0ae0aeedf6e06cb09e,40.7311317,-73.9919311,AOL,"{'type': 'Point', 'coordinates': [-73.9919311, 40.7311317]}",1.0
115,5d231e0ae0aeedf6e06cc037,40.7311317,-73.9919311,Nielsen Online,"{'type': 'Point', 'coordinates': [-73.9919311, 40.7311317]}",1.0
116,5d231e0ae0aeedf6e06cb11d,40.731118,-73.991933,Nielsen,"{'type': 'Point', 'coordinates': [-73.991933, 40.731118]}",1.0
117,5d231e0ae0aeedf6e06cb11e,40.731118,-73.991933,Buzzmetrics,"{'type': 'Point', 'coordinates': [-73.991933, 40.731118]}",1.0
118,5d231e0ae0aeedf6e06cc159,40.738476,-73.998726,VISUALPLANT,"{'type': 'Point', 'coordinates': [-73.998726, 40.738476]}",1.0
119,5d231e0ae0aeedf6e06cb73a,40.747003,-73.991562,Athena Archiver,"{'type': 'Point', 'coordinates': [-73.991562, 40.747003]}",1.0
120,5d231e0ae0aeedf6e06cc261,40.747003,-73.991562,Yellow SEO,"{'type': 'Point', 'coordinates': [-73.991562, 40.747003]}",1.0
121,5d231e0ae0aeedf6e06cdfd5,40.746514,-73.993035,Ramp Up Tech,"{'type': 'Point', 'coordinates': [-73.993035, 40.746514]}",1.0
122,5d231e0ae0aeedf6e06cca9e,40.731085,-73.992633,RateZip,"{'type': 'Point', 'coordinates': [-73.992633, 40.731085]}",1.0
123,5d231e0ae0aeedf6e06cd6e9,40.7297485,-73.9867361,SwitchGames,"{'type': 'Point', 'coordinates': [-73.9867361, 40.7297485]}",1.0
124,5d231e0ae0aeedf6e06cb127,40.746953,-73.993553,Burnlounge,"{'type': 'Point', 'coordinates': [-73.993553, 40.746953]}",1.0
125,5d231e0ae0aeedf6e06cd858,40.74828,-73.989276,IrishCentral,"{'type': 'Point', 'coordinates': [-73.989276, 40.74828]}",1.0
126,5d231e0ae0aeedf6e06ccb3f,40.747819,-73.982544,TasteSpace,"{'type': 'Point', 'coordinates': [-73.982544, 40.747819]}",1.0
127,5d231e0ae0aeedf6e06cbdce,40.748342,-73.984606,RRD USA,"{'type': 'Point', 'coordinates': [-73.984606, 40.748342]}",1.0
128,5d231e0ae0aeedf6e06cc7d8,40.741441,-73.999675,Samepoint,"{'type': 'Point', 'coordinates': [-73.999675, 40.741441]}",1.0
129,5d231e0ae0aeedf6e06cc56c,40.741441,-73.999675,Samepoint,"{'type': 'Point', 'coordinates': [-73.999675, 40.741441]}",1.0
130,5d231e0ae0aeedf6e06cdfb0,40.748873,-73.987106,Synesis IT,"{'type': 'Point', 'coordinates': [-73.987106, 40.748873]}",2.0
131,5d231e0ae0aeedf6e06cd683,40.74727,-73.9800645,Portero,"{'type': 'Point', 'coordinates': [-73.9800645, 40.74727]}",1.0
